0.136645434	2.19210434	-14.81651306	11.51817513	18.89451611
0.154630358	3.197897434	-13.53934193	12.96615791	19.017402
0.172618029	3.858133793	-10.86636734	11.96871853	16.61966783
0.190607349	4.168501854	-7.427857399	9.005832672	12.39574505
0.208588244	4.087854385	-4.066766739	5.150436401	7.731503108
0.226580798	3.608819008	-1.518473625	1.339675903	4.138123767
0.244566333	2.683309078	-0.294568062	-2.044243813	3.386126211
0.262554919	1.578882813	-0.613120556	-4.478604794	4.788182187
0.280543811	0.505062819	-2.401712894	-5.477486134	6.002180239
0.298525561	-0.18380177	-5.370286942	-4.285817146	6.873281133
0.316508959	-0.390404582	-8.809446335	-1.279002666	8.910365216
0.334502612	-0.051590681	-11.97650623	2.849498272	12.31093025
0.352486987	0.787735939	-14.14988327	7.20871973	15.89985423
0.370484546	1.899227381	-14.87817383	10.80587006	18.48604741
0.388461841	2.960252047	-14.0080595	12.78681087	19.19612866
0.406453235	3.721783161	-11.66029263	12.43223381	17.4463329
0.42443944	4.124114513	-8.347319603	9.920907974	13.60553123
0.442428088	4.155840397	-4.902280807	6.183744431	8.918635641
0.460413013	3.774939537	-2.099990845	2.315289974	4.901091483
0.478400561	2.957283258	-0.470346451	-1.224520683	3.23515084
0.49638518	1.861966014	-0.370742798	-3.953083038	4.385342993
0.514376147	0.751649857	-1.78131485	-5.446807861	5.779773004
0.532347339	-0.048361778	-4.51981926	-4.83164072	6.616332598
0.550349536	-0.37921679	-7.945725441	-2.168338776	8.245001589
0.568337085	-0.209197044	-11.24365807	1.782817841	11.38604627
0.586326342	0.522720456	-13.72327042	6.140406609	15.04346971
0.604311267	1.601513147	-14.83678436	9.999616623	17.96350042
0.622300464	2.704625368	-14.36040688	12.47099495	19.21098642
0.640289844	3.562681198	-12.36644268	12.73044109	18.10209193
0.658270556	4.051989079	-9.226002693	10.713377	14.70762346
0.676262927	4.180755615	-5.715999603	7.15516758	10.06716405
0.694247546	3.893698692	-2.678332806	3.233861446	5.72644881
0.712238329	3.164728403	-0.676716805	-0.501142025	3.274842718
0.730225696	2.093427181	-0.197161674	-3.538396597	4.116012702
0.748206653	0.965185225	-1.289990425	-5.392557144	5.628084076
0.766199328	0.06823957	-3.836035252	-5.191339493	6.455217178
0.784181689	-0.364938736	-7.255108356	-2.847351789	7.802383595
0.802177234	-0.273397207	-10.70107555	0.978688717	10.74921372
0.820161852	0.364436865	-13.40496254	5.40217495	14.45715495
0.838143481	1.414847851	-14.77473259	9.445728302	17.59307536
0.856135669	2.531262398	-14.55919075	12.16934395	19.14341288
0.874124926	3.444552898	-12.78260612	12.86184788	18.45771099
0.892107898	3.988977909	-9.797524452	11.18698883	15.39649795
0.910081164	4.177531719	-6.285387516	7.79904604	10.85278704
0.928079822	3.975070477	-3.116752148	3.858278275	6.35622848
0.946067248	3.344794989	-0.947360039	0.118387699	3.478384712
0.964057544	2.343081474	-0.224207401	-2.936575174	3.76347891
