0.006525065	-0.038346931	0.082131684	-0.295783997	0.309361073
0.024518106	0.013784342	-0.092983469	0.091241837	0.131000024
0.042501871	-0.019159742	0.067981869	-0.285617828	0.294221301
0.060490274	0.004229195	-0.083282851	0.067311287	0.107166826
0.078457742	-0.00481949	0.054071754	-0.252116203	0.257894479
0.096465676	-0.014826752	-0.055014431	0.014665604	0.058834515
0.114451639	0.013708636	0.035082892	-0.1755476	0.179543019
0.132440225	-0.023962222	-0.031333968	-0.057123184	0.069419477
0.15042631	0.027542919	-0.007195249	-0.104364395	0.10817722
0.168413613	-0.038089089	-0.002623141	-0.128904343	0.134439537
0.186402444	0.037478827	-0.044812739	-0.037369728	0.06934941
0.20438511	-0.043150242	0.035778731	-0.185732841	0.194007086
0.222373087	0.036772214	-0.063841239	0.024842262	0.077749839
0.240361551	-0.042930622	0.058994547	-0.243155479	0.253866071
0.258354226	0.037040874	-0.08764863	0.086452484	0.128562595
0.276339395	-0.038049117	0.082808077	-0.286225319	0.300382833
0.294314066	0.023246959	-0.097189441	0.096019745	0.138585714
0.312314249	-0.028592315	0.078005031	-0.290411949	0.302061923
0.330299661	0.018843062	-0.087384358	0.086440086	0.124350213
0.348290323	-0.004510723	0.063813522	-0.276059151	0.283374605
0.366263712	-0.005028129	-0.073292345	0.038578033	0.082977796
0.384262247	0.009372219	0.045275301	-0.218631744	0.223467069
0.402252604	-0.023666911	-0.054142386	-0.023633957	0.063640274
0.420238992	0.028326936	0.012144253	-0.146842003	0.150041568
0.43822526	-0.032858688	-0.016788632	-0.095412254	0.102298826
0.456208963	0.023114502	-0.016590938	-0.070870399	0.076368534
0.474200357	-0.042554643	0.016528696	-0.152237892	0.158935431
0.492188394	0.037097842	-0.054677851	0.005702972	0.066320745
0.510160868	-0.047751822	0.039499179	-0.209655762	0.218622872
0.528163492	0.042157941	-0.078617968	0.063128471	0.109285318
0.546150125	-0.042551417	0.068053752	-0.271864891	0.283465086
0.564138406	0.028094627	-0.097805247	0.09124279	0.136676337
0.582123575	-0.03319563	0.077496842	-0.300575256	0.312174943
0.600113199	0.018865228	-0.087998807	0.096021652	0.131604881
0.61809971	-0.014202766	0.06818229	-0.280837059	0.28934408
0.636088174	0.004348353	-0.078257568	0.067305565	0.103311152
0.654069986	-0.004702874	0.054150298	-0.242547035	0.248562741
0.672062906	-0.014283843	-0.054827794	0.019449234	0.059903155
0.690049723	0.018529363	0.030284032	-0.1755476	0.179101702
0.708038125	-0.023056306	-0.030958652	-0.06669426	0.07705943
0.726024332	0.028489128	-0.011965394	-0.109154701	0.113444038
0.744004861	-0.037751757	-0.002544776	-0.118739128	0.124622035
0.762000589	0.032927886	-0.0400225	-0.042158127	0.066808336
0.779986613	-0.042541195	0.035355106	-0.185741425	0.193803028
0.797974038	0.037324868	-0.073379561	0.029622078	0.087493847
0.815962198	-0.042112466	0.059188694	-0.247951508	0.258373202
0.833950052	0.037915401	-0.092389002	0.081658363	0.129001526
0.851936503	-0.032784328	0.078125462	-0.291017532	0.30309999
0.869923745	0.023676395	-0.097305641	0.096016884	0.138737887
0.887911844	-0.018559463	0.077889204	-0.290413857	0.301249713
0.905893655	0.014315069	-0.087399349	0.086438179	0.123754297
0.923887491	-0.009027079	0.064275458	-0.271272659	0.278929522
0.941873452	-0.003996126	-0.068211034	0.043364525	0.080927104
0.959861795	0.000591695	0.054516286	-0.223414421	0.229970387
0.977848551	-0.018436342	-0.045301318	-0.018841743	0.05241297
0.995837259	0.023889638	0.011631638	-0.137266159	0.139814192
