0.14672873	2.977369308	-8.54946804	20.00149727	21.9549089
0.164773286	7.791500092	-9.481360435	17.00699997	20.97240371
0.182821809	11.86272812	-10.20598412	11.77028275	19.5812662
0.200867646	14.34180832	-10.52077484	5.568620682	18.63823236
0.218909089	14.67601871	-10.29137802	-0.669793367	17.93729662
0.236959809	12.91978073	-9.521907806	-5.363567352	16.92203644
0.254991059	9.328345299	-8.536640167	-8.129998207	15.03293458
0.273052216	4.700278282	-7.471500874	-8.137231827	12.00543556
0.291104157	-0.088643551	-6.536068439	-5.59767437	8.605928577
0.309135713	-4.02687788	-5.907646656	-0.480478764	7.165674729
0.327193085	-6.339513302	-5.750571251	6.144546509	10.53631579
0.34523874	-6.501305103	-6.112711906	12.84227085	15.63829068
0.363281891	-4.519725323	-6.838941574	17.84553909	19.6382867
0.381334687	-0.830145836	-7.76764822	20.26210213	21.71585328
0.399375947	3.871533871	-8.71868515	19.66670609	21.85826099
0.417419893	8.603809357	-9.618220329	16.2214241	20.72849
0.435474518	12.42534351	-10.29463577	10.73147678	19.3786811
0.453519806	14.54865074	-10.51349163	4.437264442	18.49016118
0.471567292	14.49826241	-10.17843723	-1.634147167	17.78962153
0.489607819	12.39186573	-9.354522705	-6.011850357	16.64955783
0.507655243	8.539300919	-8.338713646	-8.390946388	14.58978364
0.52570456	3.785116673	-7.281792641	-7.892235279	11.38591191
0.543738129	-0.966605663	-6.392471313	-4.804438114	8.054852053
0.56179715	-4.62901926	-5.820172787	0.770325184	7.476338106
0.579843232	-6.534245968	-5.782682419	7.403087616	11.44296695
0.597887483	-6.287393093	-6.20331192	13.86452389	16.43889939
0.615938081	-3.943960667	-7.007283211	18.52851295	20.19808496
0.633983857	0.000702858	-7.952705383	20.34335518	21.84256449
0.65203299	4.789021492	-8.896006584	19.2362709	21.72804129
0.670072907	9.43223381	-9.767942429	15.27571964	20.43837921
0.68811374	13.01505756	-10.36866951	9.493919373	19.15817152
0.706171479	14.76254463	-10.46390343	2.999436617	18.34182703
0.72421634	14.25537968	-10.01285076	-2.912068844	17.66219621
0.742268586	11.68023109	-9.120508194	-6.951167107	16.36857331
0.76030301	7.458247185	-8.083147049	-8.618717194	13.97300982
0.778355744	2.545616388	-7.0324049	-7.376462936	10.50462217
0.796404084	-2.077804565	-6.21653986	-3.533649921	7.446430112
0.814449617	-5.379554749	-5.766716003	2.528276205	8.281714999
0.832498506	-6.729146481	-5.858626366	9.302524567	12.88960351
0.850539521	-5.850569248	-6.391248226	15.36388779	17.63877157
0.868588105	-2.999305725	-7.255580425	19.32946396	20.86306447
0.886625702	1.288563251	-8.194146156	20.31369781	21.9419859
0.904680513	6.155488968	-9.140283585	18.44021606	21.4820017
0.922732881	10.59180737	-9.977190971	13.72313213	20.00137692
0.940770845	13.6947403	-10.4634037	7.755717754	18.89920333
0.958819977	14.79691124	-10.43225098	1.476382732	18.16480522
0.976869538	13.75195217	-9.834205627	-3.739649773	17.31510235
0.994915254	10.79982948	-8.905858994	-7.226957321	15.75371554
